_id,asmGrd,asmGrdNm,asmNm,yadmNm,ykiho
65f10f62b5a3f17e1ea37833,3,3회연속,당뇨병,중앙의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz
65f10f62b5a3f17e1ea37834,3,3회연속,당뇨병,제일연합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4OSQyNjE4MzIjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea37835,2,2회연속,당뇨병,대평리내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4OSQzNjE4MzIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37836,3,3회연속,고혈압,대평리내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4OSQzNjE4MzIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37837,2,2회연속,천식,용인내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37838,3,3회연속,당뇨병,용인내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37839,3,3회연속,고혈압,용인내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3783a,3,3회연속,당뇨병,이상엽내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ5OSQyNjE0ODEjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3783b,2,2회연속,고혈압,이상엽내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ5OSQyNjE0ODEjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3783c,1,최근우수,천식,채한수이비인후과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQwMyQ0NjE0ODEjNjEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3783d,3,3회연속,고혈압,선내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3783e,2,2회연속,당뇨병,대곡제일내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3783f,3,3회연속,고혈압,대곡제일내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37840,3,3회연속,고혈압,김석재내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQxMyQyNjEyMjIjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea37841,3,3회연속,당뇨병,김석재내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQxMyQyNjEyMjIjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea37842,2,2회연속,고혈압,그린연합내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea37843,3,3회연속,고혈압,구성현내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4MiQzNjE4MzIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37844,1,최근우수,당뇨병,구성현내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4MiQzNjE4MzIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37845,2,2회연속,고혈압,서부영남내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37846,3,3회연속,당뇨병,서부영남내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37847,1,최근우수,고혈압,호동연합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37848,1,최근우수,당뇨병,호동연합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37849,2,2회연속,고혈압,연세의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea3784a,3,3회연속,당뇨병,연세의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea3784b,3,3회연속,고혈압,삼성편한속내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5MiQyNjEyMjIjNTEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea3784c,3,3회연속,천식,성모내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea3784d,2,2회연속,고혈압,성모내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea3784e,1,최근우수,당뇨병,성모내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea3784f,1,최근우수,당뇨병,김기태가정의학의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea37850,2,2회연속,고혈압,김기태가정의학의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea37851,1,최근우수,고혈압,조은의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQwMyQyNjE4MzIjODEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37852,3,3회연속,고혈압,현대중앙의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQwMyQyNjEwMDIjNTEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea37853,1,최근우수,당뇨병,현대중앙의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQwMyQyNjEwMDIjNTEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea37854,1,최근우수,천식,제일외과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQwMyQzNjEwMDIjNjEjJDEjJDQjJDgz
65f10f62b5a3f17e1ea37855,3,3회연속,천식,건강제일내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37856,3,3회연속,당뇨병,건강제일내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37857,3,3회연속,고혈압,건강제일내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37858,3,3회연속,당뇨병,박재호내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQxMyQzNjE0ODEjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea37859,3,3회연속,고혈압,박재호내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQxMyQzNjE0ODEjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea3785a,1,최근우수,천식,삼성연합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea3785b,1,최근우수,당뇨병,행복한내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz
65f10f62b5a3f17e1ea3785c,2,2회연속,고혈압,행복한내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz
65f10f62b5a3f17e1ea3785d,1,최근우수,천식,소망의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea3785e,3,3회연속,당뇨병,소망의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea3785f,1,최근우수,고혈압,소망의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37860,3,3회연속,당뇨병,이광연합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea37861,3,3회연속,고혈압,이광연합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea37862,3,3회연속,당뇨병,신창진내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQzIyQwMCQzNjEyMjIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37863,3,3회연속,고혈압,신창진내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQzIyQwMCQzNjEyMjIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37864,3,3회연속,고혈압,이승훈가정의학과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37865,3,3회연속,고혈압,대경영상의학과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ2MiQyNjE4MzIjNTEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea37866,2,2회연속,고혈압,김신경과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37867,3,3회연속,당뇨병,김신경과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37868,3,3회연속,당뇨병,신영호내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQyNjE0ODEjODEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37869,2,2회연속,고혈압,신영호내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQyNjE0ODEjODEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea3786a,1,최근우수,천식,신영호내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQyNjE0ODEjODEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea3786b,1,최근우수,고혈압,노진우내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQyNjE4MzIjNTEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea3786c,2,2회연속,고혈압,가톨릭의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3786d,1,최근우수,당뇨병,가톨릭의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3786e,3,3회연속,고혈압,삼성의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3786f,1,최근우수,고혈압,화성연합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea37870,3,3회연속,당뇨병,화성연합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea37871,1,최근우수,당뇨병,삼성연합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDQjJDgz
65f10f62b5a3f17e1ea37872,1,최근우수,고혈압,삼성연합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDQjJDgz
65f10f62b5a3f17e1ea37873,1,최근우수,당뇨병,미래내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQyNjEwMDIjODEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea37874,2,2회연속,고혈압,미래내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQyNjEwMDIjODEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea37875,1,최근우수,고혈압,현대내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQyNjEyMjIjNjEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37876,3,3회연속,당뇨병,현대내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQyNjEyMjIjNjEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37877,3,3회연속,당뇨병,하내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQ0NjEwMDIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37878,3,3회연속,고혈압,하내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQ0NjEwMDIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37879,2,2회연속,고혈압,현대연합내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea3787a,1,최근우수,당뇨병,현대연합내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea3787b,3,3회연속,고혈압,정평연합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3787c,1,최근우수,당뇨병,미와건강종합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz
65f10f62b5a3f17e1ea3787d,3,3회연속,고혈압,삼성내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3787e,3,3회연속,당뇨병,삼성내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3787f,3,3회연속,천식,삼성내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37880,3,3회연속,당뇨병,경주중앙의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQ0NjEwMDIjODEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea37881,3,3회연속,고혈압,경주중앙의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQ0NjEwMDIjODEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea37882,1,최근우수,당뇨병,그린빌의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQyNjE0ODEjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea37883,1,최근우수,고혈압,그린빌의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQyNjE0ODEjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea37884,1,최근우수,천식,방촌내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQyNjE4MzIjODEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37885,3,3회연속,고혈압,방촌내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQyNjE4MzIjODEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37886,3,3회연속,당뇨병,방촌내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQyNjE4MzIjODEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37887,3,3회연속,당뇨병,조동규내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQzNjEwMDIjNjEjJDEjJDQjJDgz
65f10f62b5a3f17e1ea37888,2,2회연속,고혈압,조동규내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQzNjEwMDIjNjEjJDEjJDQjJDgz
65f10f62b5a3f17e1ea37889,3,3회연속,당뇨병,유내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3788a,3,3회연속,고혈압,유내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3788b,3,3회연속,당뇨병,장쾌한내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDQjJDgz
65f10f62b5a3f17e1ea3788c,3,3회연속,고혈압,장쾌한내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDQjJDgz
65f10f62b5a3f17e1ea3788d,3,3회연속,고혈압,연합열린외과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ2MiQyNjEyMjIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3788e,3,3회연속,당뇨병,연합열린외과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ2MiQyNjEyMjIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3788f,3,3회연속,당뇨병,불로연합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37890,3,3회연속,고혈압,불로연합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37891,2,2회연속,고혈압,우리들의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQzNjEyMjIjNzEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea37892,2,2회연속,고혈압,에이연합정형외과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4MiQzNjEyMjIjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea37893,1,최근우수,당뇨병,에이연합정형외과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4MiQzNjEyMjIjNjEjJDEjJDAjJDgz
65f10f62b5a3f17e1ea37894,3,3회연속,천식,현대내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37895,1,최근우수,당뇨병,현대내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37896,2,2회연속,고혈압,현대내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37897,3,3회연속,당뇨병,침산제일내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37898,3,3회연속,고혈압,침산제일내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz
65f10f62b5a3f17e1ea37899,2,2회연속,당뇨병,월배제통내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3789a,2,2회연속,고혈압,월배제통내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3789b,3,3회연속,당뇨병,광제외과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea3789c,3,3회연속,고혈압,광제외과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea3789d,3,3회연속,고혈압,부강연합외과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5MiQ0NjE0ODEjODEjJDEjJDIjJDgz
65f10f62b5a3f17e1ea3789e,3,3회연속,고혈압,대한내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea3789f,3,3회연속,당뇨병,대한내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea378a0,3,3회연속,천식,대한내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea378a1,3,3회연속,고혈압,신의내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5MiQzNjE0ODEjNjEjJDEjJDQjJDgz
65f10f62b5a3f17e1ea378a2,3,3회연속,당뇨병,신의내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5MiQzNjE0ODEjNjEjJDEjJDQjJDgz
65f10f62b5a3f17e1ea378a3,1,최근우수,당뇨병,한양내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz
65f10f62b5a3f17e1ea378a4,3,3회연속,고혈압,한양내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz
